_id,arrivalTime, timeBetweenArrivals, startingService, serviceTime , finishingTime
9066,2242.887, 0.046, 2243.217, 0.11, 2243.327
9067,2242.989, 0.102, 2243.327, 0.062, 2243.389
9068,2243.138, 0.148, 2243.389, 0.306, 2243.695
9069,2243.354, 0.216, 2243.695, 0.4, 2244.095
9070,2243.533, 0.18, 2244.095, 0.067, 2244.162
9071,2243.625, 0.092, 2244.162, 0.287, 2244.449
9072,2244.041, 0.417, 2244.449, 0.013, 2244.462
9073,2244.125, 0.084, 2244.462, 0.042, 2244.503
9074,2244.479, 0.354, 2244.503, 0.185, 2244.689
9075,2244.947, 0.468, 2244.947, 0.316, 2245.263
9076,2245.046, 0.099, 2245.263, 0.178, 2245.441
9077,2245.065, 0.019, 2245.441, 0.013, 2245.454
9078,2245.173, 0.107, 2245.454, 0.074, 2245.528
9079,2245.61, 0.438, 2245.61, 0.158, 2245.769
9080,2246.009, 0.399, 2246.009, 0.018, 2246.027
9081,2246.131, 0.122, 2246.131, 0.163, 2246.293
9082,2246.239, 0.108, 2246.293, 0.309, 2246.602
9083,2246.445, 0.206, 2246.602, 0.066, 2246.668
9084,2246.763, 0.317, 2246.763, 0.313, 2247.076
9085,2247.101, 0.338, 2247.101, 0.213, 2247.314
9086,2247.439, 0.339, 2247.439, 0.13, 2247.569
9087,2248.378, 0.939, 2248.378, 0.233, 2248.611
9088,2248.402, 0.024, 2248.611, 0.161, 2248.772
9089,2248.566, 0.164, 2248.772, 0.086, 2248.858
9090,2248.717, 0.151, 2248.858, 0.104, 2248.962
9091,2248.719, 0.002, 2248.962, 0.192, 2249.154
9092,2248.87, 0.15, 2249.154, 0.582, 2249.736
9093,2249.036, 0.166, 2249.736, 0.232, 2249.968
9094,2249.093, 0.056, 2249.968, 0.072, 2250.04
9095,2249.576, 0.483, 2250.04, 0.532, 2250.572
9096,2249.671, 0.095, 2250.572, 0.03, 2250.602
9097,2249.93, 0.259, 2250.602, 0.227, 2250.83
9098,2250.051, 0.121, 2250.83, 0.061, 2250.891
9099,2250.579, 0.528, 2250.891, 0.135, 2251.026
9100,2250.716, 0.137, 2251.026, 0.217, 2251.243
9101,2250.718, 0.002, 2251.243, 0.042, 2251.285
9102,2250.936, 0.218, 2251.285, 0.035, 2251.319
9103,2251.032, 0.096, 2251.319, 0.156, 2251.475
9104,2251.174, 0.142, 2251.475, 0.072, 2251.547
9105,2251.646, 0.472, 2251.646, 0.038, 2251.684
9106,2251.799, 0.153, 2251.799, 0.05, 2251.849
9107,2251.828, 0.029, 2251.849, 0.63, 2252.479
9108,2251.837, 0.009, 2252.479, 0.313, 2252.792
9109,2251.881, 0.044, 2252.792, 0.444, 2253.236
9110,2251.9, 0.019, 2253.236, 0.133, 2253.369
9111,2252.036, 0.136, 2253.369, 0.037, 2253.406
9112,2252.242, 0.206, 2253.406, 0.005, 2253.411
9113,2252.306, 0.064, 2253.411, 0.005, 2253.416
9114,2252.93, 0.624, 2253.416, 0.013, 2253.429
9115,2253.322, 0.392, 2253.429, 0.247, 2253.676
9116,2253.52, 0.198, 2253.676, 0.469, 2254.145
9117,2253.605, 0.085, 2254.145, 0.275, 2254.42
9118,2253.659, 0.054, 2254.42, 0.105, 2254.525
9119,2254.251, 0.592, 2254.525, 0.226, 2254.75
9120,2254.913, 0.662, 2254.913, 0.03, 2254.943
9121,2255.114, 0.201, 2255.114, 0.038, 2255.153
9122,2255.147, 0.032, 2255.153, 0.002, 2255.155
9123,2255.275, 0.129, 2255.275, 0.182, 2255.458
9124,2255.609, 0.333, 2255.609, 0.157, 2255.766
9125,2256.346, 0.737, 2256.346, 0.366, 2256.712
9126,2256.438, 0.092, 2256.712, 0.063, 2256.775
9127,2256.523, 0.085, 2256.775, 0.121, 2256.896
9128,2256.677, 0.154, 2256.896, 0.216, 2257.112
9129,2256.808, 0.131, 2257.112, 0.005, 2257.117
9130,2256.972, 0.165, 2257.117, 0.1, 2257.217
9131,2257.414, 0.442, 2257.414, 0.396, 2257.81
9132,2257.596, 0.182, 2257.81, 0.299, 2258.11
9133,2257.843, 0.247, 2258.11, 0.025, 2258.134
9134,2257.872, 0.028, 2258.134, 0.178, 2258.313
9135,2258.822, 0.95, 2258.822, 0.235, 2259.056
9136,2258.98, 0.159, 2259.056, 0.211, 2259.267
9137,2259.168, 0.187, 2259.267, 0.08, 2259.347
9138,2259.438, 0.27, 2259.438, 0.804, 2260.242
9139,2259.766, 0.328, 2260.242, 0.172, 2260.414
9140,2260.302, 0.536, 2260.414, 0.144, 2260.557
9141,2260.829, 0.527, 2260.829, 0.129, 2260.958
9142,2261.081, 0.251, 2261.081, 0.449, 2261.53
9143,2262.046, 0.965, 2262.046, 0.029, 2262.075
9144,2262.05, 0.004, 2262.075, 0.031, 2262.105
9145,2262.52, 0.47, 2262.52, 0.188, 2262.708
9146,2262.7, 0.18, 2262.708, 0.138, 2262.846
9147,2263.009, 0.309, 2263.009, 0.359, 2263.368
9148,2263.354, 0.345, 2263.368, 0.027, 2263.396
9149,2263.476, 0.123, 2263.476, 0.244, 2263.72
9150,2263.563, 0.087, 2263.72, 1.141, 2264.861
9151,2263.837, 0.274, 2264.861, 0.337, 2265.198
9152,2263.949, 0.113, 2265.198, 0.17, 2265.368
9153,2264.289, 0.34, 2265.368, 0.26, 2265.629
9154,2264.378, 0.089, 2265.629, 0.287, 2265.916
9155,2264.776, 0.397, 2265.916, 0.03, 2265.946
9156,2264.822, 0.047, 2265.946, 0.395, 2266.341
9157,2264.998, 0.175, 2266.341, 0.285, 2266.626
9158,2265.111, 0.113, 2266.626, 0.036, 2266.662
9159,2265.139, 0.028, 2266.662, 0.054, 2266.716
9160,2265.155, 0.016, 2266.716, 0.062, 2266.779
9161,2265.94, 0.785, 2266.779, 0.003, 2266.781
9162,2266.187, 0.247, 2266.781, 0.001, 2266.782
9163,2266.538, 0.351, 2266.782, 0.154, 2266.935
9164,2266.686, 0.147, 2266.935, 0.137, 2267.073
9165,2266.983, 0.297, 2267.073, 0.457, 2267.53
9166,2267.166, 0.183, 2267.53, 0.249, 2267.779
9167,2267.327, 0.161, 2267.779, 0.163, 2267.942
9168,2267.382, 0.055, 2267.942, 0.122, 2268.064
9169,2267.695, 0.313, 2268.064, 0.143, 2268.207
9170,2267.977, 0.281, 2268.207, 0.377, 2268.583
9171,2268.281, 0.305, 2268.583, 0.586, 2269.169
9172,2268.5, 0.218, 2269.169, 0.363, 2269.531
9173,2268.652, 0.152, 2269.531, 0.034, 2269.565
9174,2269.14, 0.488, 2269.565, 0.13, 2269.695
9175,2270.623, 1.483, 2270.623, 0.051, 2270.674
9176,2270.688, 0.066, 2270.688, 0.076, 2270.765
9177,2270.882, 0.194, 2270.882, 0.343, 2271.225
9178,2270.921, 0.039, 2271.225, 0.12, 2271.345
9179,2271.124, 0.203, 2271.345, 0.055, 2271.4
9180,2271.397, 0.273, 2271.4, 0.121, 2271.521
9181,2271.435, 0.038, 2271.521, 0.224, 2271.745
9182,2272.079, 0.643, 2272.079, 0.271, 2272.349
9183,2272.08, 0.002, 2272.349, 0.18, 2272.53
9184,2272.997, 0.916, 2272.997, 0.169, 2273.166
9185,2273.07, 0.073, 2273.166, 0.007, 2273.173
9186,2273.236, 0.166, 2273.236, 0.069, 2273.304
9187,2273.592, 0.356, 2273.592, 0.148, 2273.741
9188,2273.807, 0.215, 2273.807, 0.053, 2273.86
9189,2273.886, 0.079, 2273.886, 0.092, 2273.978
9190,2273.955, 0.069, 2273.978, 0.009, 2273.987
9191,2274.143, 0.187, 2274.143, 0.004, 2274.146
9192,2274.204, 0.061, 2274.204, 0.019, 2274.223
9193,2274.482, 0.279, 2274.482, 0.062, 2274.545
9194,2274.979, 0.496, 2274.979, 0.028, 2275.007
9195,2275.52, 0.541, 2275.52, 0.033, 2275.554
9196,2275.762, 0.242, 2275.762, 0.044, 2275.806
9197,2276.09, 0.328, 2276.09, 0.123, 2276.213
9198,2276.574, 0.483, 2276.574, 0.098, 2276.672
9199,2277.297, 0.723, 2277.297, 0.481, 2277.777
9200,2277.448, 0.152, 2277.777, 0.014, 2277.791
9201,2277.615, 0.167, 2277.791, 0.071, 2277.862
9202,2277.736, 0.122, 2277.862, 0.2, 2278.062
9203,2277.909, 0.173, 2278.062, 0.705, 2278.767
9204,2278.087, 0.178, 2278.767, 0.024, 2278.791
9205,2278.243, 0.156, 2278.791, 0.079, 2278.87
9206,2278.355, 0.113, 2278.87, 0.104, 2278.975
9207,2278.423, 0.067, 2278.975, 0.062, 2279.037
9208,2278.499, 0.076, 2279.037, 0.042, 2279.079
9209,2278.96, 0.461, 2279.079, 0.311, 2279.389
9210,2278.982, 0.022, 2279.389, 0.03, 2279.419
9211,2279.489, 0.507, 2279.489, 0.059, 2279.548
9212,2279.556, 0.067, 2279.556, 0.1, 2279.656
9213,2279.573, 0.017, 2279.656, 0.055, 2279.711
9214,2280.396, 0.823, 2280.396, 0.421, 2280.817
9215,2280.475, 0.079, 2280.817, 0.042, 2280.86
9216,2280.871, 0.396, 2280.871, 0.095, 2280.966
9217,2280.899, 0.028, 2280.966, 0.192, 2281.158
9218,2280.937, 0.038, 2281.158, 0.021, 2281.179
9219,2281.977, 1.039, 2281.977, 0.482, 2282.459
9220,2282.074, 0.097, 2282.459, 0.298, 2282.757
9221,2282.541, 0.467, 2282.757, 0.107, 2282.863
9222,2282.541, 0.001, 2282.863, 0.044, 2282.907
9223,2282.821, 0.28, 2282.907, 0.388, 2283.295
9224,2283.409, 0.588, 2283.409, 0.156, 2283.565
9225,2283.508, 0.099, 2283.565, 0.329, 2283.894
9226,2284.052, 0.544, 2284.052, 0.231, 2284.283
9227,2284.176, 0.124, 2284.283, 0.091, 2284.374
9228,2284.933, 0.756, 2284.933, 0.066, 2284.999
9229,2285.346, 0.413, 2285.346, 0.51, 2285.856
9230,2285.534, 0.189, 2285.856, 0.054, 2285.91
9231,2285.883, 0.349, 2285.91, 0.126, 2286.035
9232,2286.014, 0.131, 2286.035, 0.417, 2286.452
9233,2286.55, 0.536, 2286.55, 0.157, 2286.707
9234,2286.557, 0.007, 2286.707, 0.007, 2286.714
9235,2286.663, 0.106, 2286.714, 0.239, 2286.952
9236,2286.822, 0.159, 2286.952, 0.761, 2287.713
9237,2286.847, 0.026, 2287.713, 0.643, 2288.357
9238,2286.953, 0.105, 2288.357, 0.026, 2288.383
9239,2286.953, 0.001, 2288.383, 0.227, 2288.61
9240,2287.769, 0.816, 2288.61, 0.043, 2288.653
9241,2288.21, 0.441, 2288.653, 0.316, 2288.969
9242,2288.475, 0.265, 2288.969, 0.223, 2289.192
9243,2288.844, 0.369, 2289.192, 0.132, 2289.324
9244,2289.223, 0.379, 2289.324, 0.001, 2289.325
9245,2289.337, 0.114, 2289.337, 0.583, 2289.92
9246,2289.353, 0.016, 2289.92, 0.107, 2290.026
9247,2289.626, 0.273, 2290.026, 0.0, 2290.026
9248,2289.647, 0.021, 2290.026, 0.309, 2290.335
9249,2289.786, 0.138, 2290.335, 0.007, 2290.343
9250,2289.947, 0.162, 2290.343, 0.179, 2290.521
9251,2290.154, 0.207, 2290.521, 0.404, 2290.925
9252,2290.181, 0.027, 2290.925, 0.105, 2291.03
9253,2290.404, 0.223, 2291.03, 0.769, 2291.8
9254,2290.685, 0.281, 2291.8, 0.048, 2291.848
9255,2291.169, 0.485, 2291.848, 0.213, 2292.061
9256,2291.55, 0.381, 2292.061, 0.082, 2292.143
9257,2291.663, 0.113, 2292.143, 0.164, 2292.306
9258,2292.123, 0.459, 2292.306, 0.134, 2292.441
9259,2292.398, 0.276, 2292.441, 0.089, 2292.53
9260,2292.637, 0.238, 2292.637, 0.051, 2292.688
9261,2293.092, 0.455, 2293.092, 0.03, 2293.122
9262,2293.124, 0.032, 2293.124, 0.216, 2293.34
9263,2293.491, 0.367, 2293.491, 0.113, 2293.604
9264,2293.598, 0.107, 2293.604, 0.083, 2293.687
9265,2293.649, 0.052, 2293.687, 0.442, 2294.129
9266,2294.583, 0.934, 2294.583, 0.22, 2294.804
9267,2294.765, 0.182, 2294.804, 0.376, 2295.179
9268,2294.933, 0.167, 2295.179, 0.101, 2295.28
9269,2295.085, 0.153, 2295.28, 0.031, 2295.312
9270,2295.195, 0.11, 2295.312, 0.086, 2295.397
9271,2295.337, 0.142, 2295.397, 0.96, 2296.357
9272,2295.67, 0.332, 2296.357, 0.179, 2296.537
9273,2295.793, 0.123, 2296.537, 0.321, 2296.857
9274,2295.795, 0.002, 2296.857, 0.019, 2296.876
9275,2295.867, 0.072, 2296.876, 0.081, 2296.957
9276,2296.244, 0.377, 2296.957, 0.557, 2297.514
9277,2296.306, 0.062, 2297.514, 0.364, 2297.878
9278,2296.443, 0.137, 2297.878, 0.034, 2297.912
9279,2296.639, 0.196, 2297.912, 0.036, 2297.948
9280,2296.666, 0.026, 2297.948, 0.04, 2297.988
9281,2296.987, 0.321, 2297.988, 0.105, 2298.093
9282,2297.05, 0.063, 2298.093, 0.021, 2298.113
9283,2297.13, 0.079, 2298.113, 0.467, 2298.581
9284,2297.439, 0.31, 2298.581, 0.451, 2299.032
9285,2298.049, 0.609, 2299.032, 0.008, 2299.04
9286,2298.057, 0.008, 2299.04, 0.774, 2299.813
9287,2298.543, 0.485, 2299.813, 0.244, 2300.057
9288,2299.328, 0.786, 2300.057, 0.156, 2300.214
9289,2299.38, 0.052, 2300.214, 0.456, 2300.67
9290,2299.403, 0.023, 2300.67, 0.071, 2300.741
9291,2299.64, 0.237, 2300.741, 0.103, 2300.844
9292,2300.095, 0.455, 2300.844, 0.182, 2301.026
9293,2300.561, 0.465, 2301.026, 0.053, 2301.079
9294,2300.603, 0.042, 2301.079, 0.426, 2301.505
9295,2300.869, 0.266, 2301.505, 0.004, 2301.509
9296,2301.024, 0.156, 2301.509, 0.005, 2301.514
9297,2301.082, 0.058, 2301.514, 0.076, 2301.59
9298,2301.266, 0.184, 2301.59, 0.02, 2301.61
9299,2301.505, 0.239, 2301.61, 0.086, 2301.696
9300,2301.723, 0.219, 2301.723, 0.233, 2301.957
9301,2302.162, 0.438, 2302.162, 0.192, 2302.353
9302,2302.187, 0.025, 2302.353, 0.032, 2302.385
9303,2302.557, 0.37, 2302.557, 0.096, 2302.653
9304,2302.66, 0.103, 2302.66, 0.143, 2302.803
9305,2302.836, 0.176, 2302.836, 0.727, 2303.563
9306,2303.453, 0.617, 2303.563, 0.096, 2303.659
9307,2303.596, 0.143, 2303.659, 0.164, 2303.823
9308,2303.86, 0.264, 2303.86, 0.117, 2303.978
9309,2303.879, 0.019, 2303.978, 0.861, 2304.838
9310,2304.099, 0.22, 2304.838, 0.276, 2305.114
9311,2304.394, 0.294, 2305.114, 0.023, 2305.137
9312,2304.99, 0.597, 2305.137, 0.165, 2305.302
9313,2305.039, 0.049, 2305.302, 0.588, 2305.89
9314,2305.177, 0.138, 2305.89, 0.506, 2306.396
9315,2305.657, 0.48, 2306.396, 1.271, 2307.667
9316,2306.111, 0.454, 2307.667, 0.407, 2308.074
9317,2306.308, 0.197, 2308.074, 0.688, 2308.762
9318,2306.43, 0.122, 2308.762, 0.259, 2309.021
9319,2306.487, 0.057, 2309.021, 0.046, 2309.067
9320,2306.859, 0.372, 2309.067, 0.182, 2309.249
9321,2307.001, 0.142, 2309.249, 0.039, 2309.288
9322,2308.344, 1.342, 2309.288, 0.375, 2309.662
9323,2308.938, 0.594, 2309.662, 0.09, 2309.752
9324,2309.226, 0.288, 2309.752, 0.021, 2309.773
9325,2309.297, 0.071, 2309.773, 0.022, 2309.795
9326,2309.827, 0.53, 2309.827, 0.713, 2310.541
9327,2309.865, 0.038, 2310.541, 1.015, 2311.556
9328,2310.109, 0.244, 2311.556, 0.194, 2311.75
9329,2310.313, 0.204, 2311.75, 0.213, 2311.963
9330,2310.575, 0.262, 2311.963, 0.38, 2312.343
9331,2311.04, 0.465, 2312.343, 0.405, 2312.748
9332,2311.241, 0.201, 2312.748, 0.163, 2312.911
9333,2312.037, 0.796, 2312.911, 0.066, 2312.977
9334,2312.085, 0.048, 2312.977, 0.529, 2313.507
9335,2312.352, 0.267, 2313.507, 0.047, 2313.554
9336,2312.616, 0.264, 2313.554, 0.653, 2314.207
9337,2312.81, 0.194, 2314.207, 0.053, 2314.26
9338,2313.002, 0.191, 2314.26, 0.147, 2314.407
9339,2313.537, 0.535, 2314.407, 0.299, 2314.707
9340,2313.736, 0.199, 2314.707, 0.109, 2314.816
9341,2314.296, 0.559, 2314.816, 0.005, 2314.821
9342,2314.353, 0.057, 2314.821, 0.24, 2315.061
9343,2314.587, 0.234, 2315.061, 0.014, 2315.074
9344,2314.622, 0.035, 2315.074, 0.17, 2315.244
9345,2315.224, 0.602, 2315.244, 0.136, 2315.381
9346,2315.283, 0.06, 2315.381, 0.084, 2315.465
9347,2315.37, 0.087, 2315.465, 0.029, 2315.494
9348,2315.824, 0.454, 2315.824, 0.4, 2316.225
9349,2316.264, 0.44, 2316.264, 0.02, 2316.284
9350,2316.373, 0.109, 2316.373, 0.012, 2316.385
9351,2316.528, 0.155, 2316.528, 0.324, 2316.852
9352,2316.755, 0.227, 2316.852, 0.086, 2316.938
9353,2316.829, 0.074, 2316.938, 0.058, 2316.997
9354,2317.14, 0.311, 2317.14, 0.392, 2317.532
9355,2317.23, 0.09, 2317.532, 0.055, 2317.588
9356,2317.672, 0.442, 2317.672, 0.177, 2317.849
9357,2317.712, 0.04, 2317.849, 0.959, 2318.808
9358,2317.725, 0.013, 2318.808, 0.429, 2319.237
9359,2317.817, 0.091, 2319.237, 0.043, 2319.28
9360,2317.86, 0.044, 2319.28, 0.869, 2320.149
9361,2318.579, 0.719, 2320.149, 0.029, 2320.178
9362,2319.026, 0.446, 2320.178, 0.134, 2320.311
9363,2319.113, 0.087, 2320.311, 0.082, 2320.393
9364,2319.466, 0.354, 2320.393, 0.026, 2320.42
9365,2319.575, 0.108, 2320.42, 0.287, 2320.707
9366,2320.179, 0.604, 2320.707, 0.138, 2320.844
9367,2320.304, 0.125, 2320.844, 0.154, 2320.998
9368,2320.46, 0.156, 2320.998, 0.422, 2321.42
9369,2320.639, 0.179, 2321.42, 0.291, 2321.711
9370,2320.695, 0.056, 2321.711, 0.14, 2321.851
9371,2321.177, 0.482, 2321.851, 0.001, 2321.853
9372,2321.209, 0.032, 2321.853, 0.119, 2321.971
9373,2321.371, 0.162, 2321.971, 0.221, 2322.192
9374,2321.819, 0.448, 2322.192, 0.106, 2322.298
9375,2322.194, 0.376, 2322.298, 0.189, 2322.487
9376,2322.544, 0.349, 2322.544, 0.156, 2322.699
9377,2322.624, 0.081, 2322.699, 0.009, 2322.709
9378,2322.844, 0.22, 2322.844, 0.231, 2323.075
9379,2322.873, 0.029, 2323.075, 0.351, 2323.426
9380,2323.055, 0.182, 2323.426, 0.086, 2323.512
9381,2324.227, 1.172, 2324.227, 0.047, 2324.275
9382,2324.485, 0.257, 2324.485, 0.784, 2325.269
9383,2324.66, 0.176, 2325.269, 0.025, 2325.293
9384,2324.878, 0.218, 2325.293, 0.016, 2325.309
9385,2325.115, 0.237, 2325.309, 0.006, 2325.315
9386,2325.877, 0.762, 2325.877, 0.022, 2325.898
9387,2326.437, 0.56, 2326.437, 0.247, 2326.684
9388,2326.542, 0.106, 2326.684, 0.024, 2326.708
9389,2326.774, 0.232, 2326.774, 0.87, 2327.644
9390,2327.087, 0.313, 2327.644, 0.13, 2327.774
9391,2327.596, 0.509, 2327.774, 0.013, 2327.787
9392,2327.857, 0.26, 2327.857, 0.038, 2327.895
9393,2328.0, 0.144, 2328.0, 0.47, 2328.471
9394,2328.399, 0.398, 2328.471, 0.18, 2328.65
9395,2328.462, 0.063, 2328.65, 0.132, 2328.783
9396,2329.022, 0.56, 2329.022, 0.651, 2329.673
9397,2329.214, 0.192, 2329.673, 0.483, 2330.155
9398,2329.242, 0.028, 2330.155, 0.015, 2330.171
9399,2329.312, 0.07, 2330.171, 0.222, 2330.393
9400,2329.384, 0.071, 2330.393, 0.032, 2330.425
9401,2329.503, 0.119, 2330.425, 0.167, 2330.593
